ID,Scenario,Transaction
Llama-QR-Bayer11,"The company receives 100 EUR in other receivables.
Effect: Positive

","
2024-05-15 * ""Receipt of Other Receivables""
  Liabilities:Current:OtherReceivables 100 EUR
  Assets:Current:CashAndCashEquivalents 100 EUR"
Llama-QR-Bayer12,"The company pays 100 EUR in other liabilities.
Effect: Negative

","
2024-06-15 * ""Payment of Other Liabilities""
  Liabilities:Current:OtherLiabilities -100 EUR
  Assets:Current:CashAndCashEquivalents -100 EUR"
Llama-QR-Bayer13,"The company receives 100 EUR in capital reserves.
Effect: Positive

","
2024-07-15 * ""Receipt of Capital Reserves""
  Liabilities:Equity:CapitalReserves 100 EUR
  Assets:Equity:CapitalReserves 100 EUR"
Llama-QR-Bayer14,"The company pays 100 EUR in equity attributable to non-controlling interest.
Effect: Negative

","
2024-05-15 * ""Payment of Equity Attributable to Non-Controlling Interest""
  Liabilities:Equity:EquityAttributableToNoncontrollingInterest -100 EUR
  Assets:Equity:EquityAttributableToNoncontrollingInterest -100 EUR"
Llama-QR-Bayer15,"The company receives 100 EUR in other reserves.
Effect: Positive

","
2024-06-15 * ""Receipt of Other Reserves""
  Liabilities:Equity:OtherReserves 100 EUR
  Assets:Equity:OtherReserves 100 EUR"
Llama-QR-Bayer16,"The company pays 100 EUR in contract liabilities.
Effect: Negative

","
2024-07-15 * ""Payment of Contract Liabilities""
  Liabilities:NonCurrent:ContractLiabilities -100 EUR
  Assets:NonCurrent:ContractLiabilities -100 EUR"
Llama-QR-Bayer17,"The company receives 100 EUR in financial liabilities.
Effect: Positive

","
2024-05-15 * ""Receipt of Financial Liabilities""
  Liabilities:NonCurrent:FinancialLiabilities 100 EUR
  Assets:NonCurrent:FinancialLiabilities 100 EUR"
Llama-QR-Bayer18,"The company pays 100 EUR in income tax liabilities.
Effect: Negative

","
2024-06-15 * ""Payment of Income Tax Liabilities""
  Liabilities:NonCurrent:IncomeTaxLiabilities -100 EUR
  Assets:NonCurrent:IncomeTaxLiabilities -100 EUR"
Llama-QR-Bayer19,"The company receives 100 EUR in other provisions.
Effect: Positive

","
2024-07-15 * ""Receipt of Other Provisions""
  Liabilities:NonCurrent:OtherProvisions 100 EUR
  Assets:NonCurrent:OtherProvisions 100 EUR"
Llama-QR-Bayer20,"The company pays 100 EUR in refund liabilities.
Effect: Negative","
2024-05-15 * ""Payment of Refund Liabilities""
  Liabilities:NonCurrent:RefundLiabilities -100 EUR
  Assets:NonCurrent:RefundLiabilities -100 EUR"
Llama-QR-Deutsche_Telekom01,"The company uses 1000 EUR in cash to repay current financial liabilities.
Effect: Negative

","
2024-07-11 * ""Repay current financial liabilities""
  Liabilities:Current:FinancialLiabilities 1000 EUR
  Assets:Current:CashAndCashEquivalents -1000 EUR"
Llama-QR-Deutsche_Telekom02,"The company purchases new inventory worth 500 EUR on credit, increasing the short-term debt.
Effect: Negative

","
2024-05-29 * ""Purchase of Inventory on Credit""
  Liabilities:Current:ShortTermDebt 500 EUR
  Assets:Current:Inventories 500 EUR"
Llama-QR-Deutsche_Telekom03,"The company receives 1500 EUR in cash from the sale of non-current assets.
Effect: Positive

","
2024-06-15 * ""Sale of Non-Current Assets""
  Liabilities:Current:CashAndCashEquivalents 1500 EUR
  Assets:NonCurrent:NonCurrentAssetsAndDisposalGroupsHeldForSale -1500 EUR"
Llama-QR-Deutsche_Telekom04,"The company increases its trade receivables by 2000 EUR.
Effect: Positive

","
2024-06-15 * ""Increase in Trade Receivables""
  Assets:Current:TradeReceivables 2000 EUR"
Llama-QR-Deutsche_Telekom05,"The company increases its current recoverable income taxes by 300 EUR.
Effect: Positive

","
2024-06-15 * ""Increase in Current Recoverable Income Taxes""
  Assets:Current:CurrentRecoverableIncomeTaxes 300 EUR"
Llama-QR-Deutsche_Telekom06,"The company uses 500 EUR in cash to repay current other financial liabilities.
Effect: Negative

","
2024-07-11 * ""Repay current other financial liabilities""
  Liabilities:Current:OtherFinancialLiabilities 500 EUR
  Assets:Current:CashAndCashEquivalents -500 EUR"
Llama-QR-Deutsche_Telekom07,"The company purchases new property, plant, and equipment worth 1000 EUR on credit, increasing the long-term debt.
Effect: Negative

","
2024-05-29 * ""Purchase of Property, Plant, and Equipment on Credit""
  Liabilities:NonCurrent:LongTermDebt 1000 EUR
  Assets:NonCurrent:PropertyPlantAndEquipment 1000 EUR"
Llama-QR-Deutsche_Telekom08,"The company increases its deferred tax assets by 400 EUR.
Effect: Positive

","
2024-06-15 * ""Increase in Deferred Tax Assets""
  Assets:NonCurrent:DeferredTaxAssets 400 EUR"
Llama-QR-Deutsche_Telekom09,"The company uses 2000 EUR in cash to repay current other liabilities.
Effect: Negative

","
2024-07-11 * ""Repay current other liabilities""
  Liabilities:Current:OtherLiabilities 2000 EUR
  Assets:Current:CashAndCashEquivalents -2000 EUR"
Llama-QR-Deutsche_Telekom10,"The company increases its trade payables by 1500 EUR.
Effect: Positive

","
2024-05-29 * ""Increase in Trade Payables""
  Liabilities:Current:TradeAndOtherPayables 1500 EUR"
Llama-QR-Deutsche_Telekom11,"The company receives 1000 EUR in cash from the sale of current assets.
Effect: Positive

","
2024-06-15 * ""Sale of Current Assets""
  Liabilities:Current:CashAndCashEquivalents 1000 EUR
  Assets:Current:CurrentAssets -1000 EUR"
Llama-QR-Deutsche_Telekom12,"The company increases its non-current assets and disposal groups held for sale by 500 EUR.
Effect: Positive

","
2024-06-15 * ""Increase in Non-Current Assets and Disposal Groups Held for Sale""
  Assets:NonCurrent:NonCurrentAssetsAndDisposalGroupsHeldForSale 500 EUR"
Llama-QR-Deutsche_Telekom13,"The company uses 3000 EUR in cash to repay current financial liabilities.
Effect: Negative

","
2024-07-11 * ""Repay current financial liabilities""
  Liabilities:Current:FinancialLiabilities 3000 EUR
  Assets:Current:CashAndCashEquivalents -3000 EUR"
Llama-QR-Deutsche_Telekom14,"The company increases its other financial assets by 2000 EUR.
Effect: Positive

","
2024-05-29 * ""Increase in Other Financial Assets""
  Assets:Current:OtherFinancialAssets 2000 EUR"
Llama-QR-Deutsche_Telekom15,"The company uses 1000 EUR in cash to repay current other liabilities.
Effect: Negative

","
2024-07-11 * ""Repay current other liabilities""
  Liabilities:Current:OtherLiabilities 1000 EUR
  Assets:Current:CashAndCashEquivalents -1000 EUR"
Llama-QR-Deutsche_Telekom16,"The company increases its lease liabilities by 2000 EUR.
Effect: Negative

","
2024-05-29 * ""Increase in Lease Liabilities""
  Liabilities:NonCurrent:LeaseLiabilities 2000 EUR"
Llama-QR-Deutsche_Telekom17,"The company receives 1500 EUR in cash from the sale of non-current assets.
Effect: Positive

","
2024-06-15 * ""Sale of Non-Current Assets""
  Liabilities:Current:CashAndCashEquivalents 1500 EUR
  Assets:NonCurrent:NonCurrentAssetsAndDisposalGroupsHeldForSale -1500 EUR"
Llama-QR-Deutsche_Telekom18,"The company increases its other provisions by 500 EUR.
Effect: Positive

","
2024-06-15 * ""Increase in Other Provisions""
  Assets:NonCurrent:OtherProvisions 500 EUR"
Llama-QR-Deutsche_Telekom19,"The company uses 2000 EUR in cash to repay current financial liabilities.
Effect: Negative

","
2024-07-11 * ""Repay current financial liabilities""
  Liabilities:Current:FinancialLiabilities 2000 EUR
  Assets:Current:CashAndCashEquivalents -2000 EUR"
Llama-QR-Deutsche_Telekom20,"The company increases its non-current financial liabilities by 3000 EUR.
Effect: Negative","
2024-05-29 * ""Increase in Non-Current Financial Liabilities""
  Liabilities:NonCurrent:NonCurrentFinancialLiabilities 3000 EUR"
Llama-QR-Mercedes-Benz01,"The company uses 1000 EUR in cash to repay current other financial liabilities.
Effect: Negative

","
2024-07-11 * ""Repay current other financial liabilities""
  Liabilities:Current:OtherFinancialLiabilities 1000 EUR
  Assets:Current:CashAndCashEquivalents -1000 EUR"
Llama-QR-Mercedes-Benz02,"The company purchases new inventory worth 500 EUR on credit, increasing the short-term debt.
Effect: Negative

","
2024-05-29 * ""Purchase of Inventory on Credit""
  Liabilities:Current:ShortTermDebt -500 EUR
  Assets:Current:Inventories 500 EUR"
Llama-QR-Mercedes-Benz03,"The company sells 1000 EUR worth of marketable debt securities, increasing cash and cash equivalents.
Effect: Positive

","
2024-06-01 * ""Sale of Marketable Debt Securities""
  Assets:Current:MarketableDebtSecurities -1000 EUR
  Assets:Current:CashAndCashEquivalents 1000 EUR"
Llama-QR-Mercedes-Benz04,"The company increases its trade receivables by 500 EUR, increasing current assets.
Effect: Positive

","
2024-06-15 * ""Increase in Trade Receivables""
  Assets:Current:TradeReceivables 500 EUR"
Llama-QR-Mercedes-Benz05,"The company increases its short-term debt by 1000 EUR, increasing liabilities.
Effect: Negative

","
2024-06-20 * ""Increase in Short-Term Debt""
  Liabilities:Current:ShortTermDebt 1000 EUR"
Llama-QR-Mercedes-Benz06,"The company uses 500 EUR in cash to repay current trade payables.
Effect: Negative

","
2024-07-01 * ""Repay current trade payables""
  Liabilities:Current:TradePayables 500 EUR
  Assets:Current:CashAndCashEquivalents 500 EUR"
Llama-QR-Mercedes-Benz07,"The company purchases new equipment on operating leases worth 1000 EUR, increasing non-current assets.
Effect: Positive

","
2024-08-01 * ""Purchase of Equipment on Operating Leases""
  Liabilities:NonCurrent:EquipmentOnOperatingLeases 1000 EUR
  Assets:NonCurrent:EquipmentOnOperatingLeases 1000 EUR"
Llama-QR-Mercedes-Benz08,"The company increases its equity reserves by 500 EUR, increasing equity.
Effect: Positive

","
2024-08-15 * ""Increase in Equity Reserves""
  Equity:EquityReserves 500 EUR"
Llama-QR-Mercedes-Benz09,"The company increases its current other financial assets by 1000 EUR, increasing current assets.
Effect: Positive

","
2024-09-01 * ""Increase in Current Other Financial Assets""
  Assets:Current:OtherFinancialAssets 1000 EUR"
Llama-QR-Mercedes-Benz10,"The company increases its non-current other financial assets by 500 EUR, increasing non-current assets.
Effect: Positive

","
2024-09-15 * ""Increase in Non-Current Other Financial Assets""
  Assets:NonCurrent:OtherFinancialAssets 500 EUR"
Llama-QR-Mercedes-Benz11,"The company uses 1000 EUR in cash to repay current contract and refund liabilities.
Effect: Negative

","
2024-10-01 * ""Repay current contract and refund liabilities""
  Liabilities:Current:ContractAndRefundLiabilities 1000 EUR
  Assets:Current:CashAndCashEquivalents 1000 EUR"
Llama-QR-Mercedes-Benz12,"The company increases its current other liabilities by 500 EUR, increasing current liabilities.
Effect: Negative

","
2024-10-15 * ""Increase in Current Other Liabilities""
  Liabilities:Current:OtherLiabilities 500 EUR"
Llama-QR-Mercedes-Benz13,"The company increases its non-current other liabilities by 1000 EUR, increasing non-current liabilities.
Effect: Negative

","
2024-11-01 * ""Increase in Non-Current Other Liabilities""
  Liabilities:NonCurrent:OtherLiabilities 1000 EUR"
Llama-QR-Mercedes-Benz14,"The company uses 500 EUR in cash to repay current deferred income.
Effect: Negative

","
2024-11-15 * ""Repay current deferred income""
  Liabilities:Current:DeferredIncome 500 EUR
  Assets:Current:CashAndCashEquivalents 500 EUR"
Llama-QR-Mercedes-Benz15,"The company increases its current trade receivables by 1000 EUR, increasing current assets.
Effect: Positive

","
2024-12-01 * ""Increase in Current Trade Receivables""
  Assets:Current:TradeReceivables 1000 EUR"
Llama-QR-Mercedes-Benz16,"The company increases its non-current deferred tax liabilities by 500 EUR, increasing non-current liabilities.
Effect: Negative

","
2024-12-15 * ""Increase in Non-Current Deferred Tax Liabilities""
  Liabilities:NonCurrent:DeferredTaxLiabilities 500 EUR"
Llama-QR-Mercedes-Benz17,"The company uses 1000 EUR in cash to repay current other financial liabilities.
Effect: Negative

","
2024-07-11 * ""Repay current other financial liabilities""
  Liabilities:Current:OtherFinancialLiabilities 1000 EUR
  Assets:Current:CashAndCashEquivalents -1000 EUR"
Llama-QR-Mercedes-Benz18,"The company increases its current other financial assets by 500 EUR, increasing current assets.
Effect: Positive

","
2024-08-01 * ""Increase in Current Other Financial Assets""
  Assets:Current:OtherFinancialAssets 500 EUR"
Llama-QR-Mercedes-Benz19,"The company increases its non-current other financial assets by 1000 EUR, increasing non-current assets.
Effect: Positive

","
2024-09-01 * ""Increase in Non-Current Other Financial Assets""
  Assets:NonCurrent:OtherFinancialAssets 1000 EUR"
Llama-QR-Mercedes-Benz20,"The company uses 500 EUR in cash to repay current contract and refund liabilities.
Effect: Negative","
2024-10-01 * ""Repay current contract and refund liabilities""
  Liabilities:Current:ContractAndRefundLiabilities 500 EUR
  Assets:Current:CashAndCashEquivalents 500 EUR"
Llama-QR-SAP01,"The company uses 100 EUR in cash to repay current other financial liabilities.
Effect: Negative

","
2024-07-11 * ""Repay current other financial liabilities""
  Liabilities:Current:OtherFinancialLiabilities 100 EUR
  Assets:Current:CashAndCashEquivalents -100 EUR"
Llama-QR-SAP02,"The company purchases new inventory worth 100 EUR on credit, increasing the short-term debt.
Effect: Negative

","
2024-05-29 * ""Purchase of Inventory on Credit""
  Liabilities:Current:ShortTermDebt 100 EUR
  Assets:Current:Inventories 100 EUR"
Llama-QR-SAP03,"The company increases its trade and other receivables by 100 EUR.
Effect: Positive

","
2024-06-01 * ""Increase in Trade and Other Receivables""
  Assets:Current:TradeAndOtherReceivables 100 EUR"
Llama-QR-SAP04,"The company increases its cash and cash equivalents by 100 EUR.
Effect: Positive

","
2024-06-01 * ""Increase in Cash and Cash Equivalents""
  Assets:Current:CashAndCashEquivalents 100 EUR"
Llama-QR-SAP05,"The company increases its other financial assets by 100 EUR.
Effect: Positive

","
2024-06-01 * ""Increase in Other Financial Assets""
  Assets:Current:OtherFinancialAssets 100 EUR"
Llama-QR-SAP06,"The company increases its other non-financial assets by 100 EUR.
Effect: Positive

","
2024-06-01 * ""Increase in Other Non-Financial Assets""
  Assets:Current:OtherNonFinancialAssets 100 EUR"
Llama-QR-SAP07,"The company increases its tax assets by 100 EUR.
Effect: Positive

","
2024-06-01 * ""Increase in Tax Assets""
  Assets:Current:TaxAssets 100 EUR"
Llama-QR-SAP08,"The company increases its trade and other payables by 100 EUR.
Effect: Negative

","
2024-06-01 * ""Increase in Trade and Other Payables""
  Liabilities:Current:TradeAndOtherPayables 100 EUR"
Llama-QR-SAP09,"The company increases its contract liabilities by 100 EUR.
Effect: Negative

","
2024-06-01 * ""Increase in Contract Liabilities""
  Liabilities:Current:ContractLiabilities 100 EUR"
Llama-QR-SAP10,"The company increases its financial liabilities by 100 EUR.
Effect: Negative

","
2024-06-01 * ""Increase in Financial Liabilities""
  Liabilities:Current:FinancialLiabilities 100 EUR"
Llama-QR-SAP11,"The company increases its other non-financial liabilities by 100 EUR.
Effect: Negative

","
2024-06-01 * ""Increase in Other Non-Financial Liabilities""
  Liabilities:Current:OtherNonFinancialLiabilities 100 EUR"
Llama-QR-SAP12,"The company increases its provisions by 100 EUR.
Effect: Negative

","
2024-06-01 * ""Increase in Provisions""
  Liabilities:Current:Provisions 100 EUR"
Llama-QR-SAP13,"The company increases its tax liabilities by 100 EUR.
Effect: Negative

","
2024-06-01 * ""Increase in Tax Liabilities""
  Liabilities:Current:TaxLiabilities 100 EUR"
Llama-QR-SAP14,"The company increases its deferred tax assets by 100 EUR.
Effect: Positive

","
2024-06-01 * ""Increase in Deferred Tax Assets""
  Assets:NonCurrent:DeferredTaxAssets 100 EUR"
Llama-QR-SAP15,"The company increases its goodwill by 100 EUR.
Effect: Positive

","
2024-06-01 * ""Increase in Goodwill""
  Assets:NonCurrent:Goodwill 100 EUR"
Llama-QR-SAP16,"The company increases its intangible assets by 100 EUR.
Effect: Positive

","
2024-06-01 * ""Increase in Intangible Assets""
  Assets:NonCurrent:IntangibleAssets 100 EUR"
Llama-QR-SAP17,"The company increases its other financial assets by 100 EUR.
Effect: Positive

","
2024-06-01 * ""Increase in Other Financial Assets""
  Assets:NonCurrent:OtherFinancialAssets 100 EUR"
